"Date","UNRATE","FEDFUNDS","TB3MS","CPIAUCSL","M1SL","GDPDEF","GDP","GPDI","TWEXBMTH","SP500"
1989-08-01,5.2,8.99,7.9,124.5,779.4,NA,NA,NA,68.2819,NA
1989-09-01,5.3,9.02,7.75,124.8,781,NA,NA,NA,69.4326,NA
1989-10-01,5.3,8.84,7.64,125.4,786.6,62.045,5747.237,995.809,68.9528,NA
1989-11-01,5.4,8.55,7.69,125.9,787.9,NA,NA,NA,69.3945,NA
1989-12-01,5.4,8.45,7.63,126.3,792.9,NA,NA,NA,69.6101,NA
1990-01-01,5.4,8.23,7.64,127.5,795.4,62.714,5872.701,1010.838,70.1345,NA
1990-02-01,5.3,8.24,7.74,128,798.1,NA,NA,NA,71.1232,NA
1990-03-01,5.2,8.28,7.9,128.6,801.5,NA,NA,NA,72.9546,NA
1990-04-01,5.4,8.26,7.77,128.9,806.1,63.416,5960.028,1014.72,73.3941,NA
1990-05-01,5.4,8.18,7.74,129.1,804.2,NA,NA,NA,72.962,NA
1990-06-01,5.2,8.29,7.73,129.9,808.8,NA,NA,NA,73.2249,NA
1990-07-01,5.5,8.15,7.62,130.5,810.1,63.96,6015.116,1000.785,72.0906,NA
1990-08-01,5.7,8.13,7.45,131.6,815.7,NA,NA,NA,71.0147,NA
1990-09-01,5.9,8.2,7.36,132.5,820.2,NA,NA,NA,70.5077,NA
1990-10-01,5.9,8.11,7.17,133.4,819.9,64.436,6004.733,947.453,69.3448,NA
1990-11-01,6.2,7.81,7.06,133.7,822.1,NA,NA,NA,69.4716,NA
1990-12-01,6.3,7.31,6.74,134.2,824.7,NA,NA,NA,70.6934,NA
1991-01-01,6.4,6.91,6.22,134.7,827.2,65.067,6035.178,924.569,71.0738,NA
1991-02-01,6.6,6.25,5.94,134.8,832.6,NA,NA,NA,70.7005,NA
1991-03-01,6.8,6.12,5.91,134.8,838.7,NA,NA,NA,73.3824,NA
1991-04-01,6.7,5.91,5.65,135.1,843.1,65.545,6126.862,926.541,74.5544,NA
1991-05-01,6.9,5.78,5.46,135.6,848.8,NA,NA,NA,75.0827,NA
1991-06-01,6.9,5.9,5.57,136,856.7,NA,NA,NA,76.2585,NA
1991-07-01,6.8,5.82,5.58,136.2,861.6,66.057,6205.937,947.476,76.408,NA
1991-08-01,6.9,5.66,5.33,136.6,866.8,NA,NA,NA,75.8928,NA
1991-09-01,6.9,5.45,5.22,137,869.7,NA,NA,NA,75.1196,NA
1991-10-01,7,5.21,4.99,137.2,878,66.449,6264.54,978.788,75.1015,NA
1991-11-01,7,4.81,4.56,137.8,887.6,NA,NA,NA,74.4726,NA
1991-12-01,7.3,4.43,4.07,138.2,897,NA,NA,NA,74.126,NA
1992-01-01,7.3,4.03,3.8,138.3,910.4,66.696,6363.102,956.817,74.4082,NA
1992-02-01,7.4,4.06,3.84,138.6,925.2,NA,NA,NA,75.6435,NA
1992-03-01,7.4,3.98,4.04,139.1,936.7,NA,NA,NA,77.3368,NA
1992-04-01,7.4,3.73,3.75,139.4,943.8,67.097,6470.763,1013.084,77.4242,NA
1992-05-01,7.6,3.82,3.63,139.7,950.6,NA,NA,NA,77.0866,NA
1992-06-01,7.8,3.76,3.66,140.1,954.3,NA,NA,NA,76.2443,NA
1992-07-01,7.7,3.25,3.21,140.5,963.3,67.425,6566.641,1024.162,75.3025,NA
1992-08-01,7.6,3.3,3.13,140.8,973.7,NA,NA,NA,75.1183,NA
1992-09-01,7.6,3.22,2.91,141.1,988,NA,NA,NA,75.8731,NA
1992-10-01,7.3,3.1,2.86,141.7,1003.7,67.889,6680.803,1057.962,77.5271,NA
1992-11-01,7.4,3.09,3.13,142.1,1015.7,NA,NA,NA,80.1583,NA
1992-12-01,7.4,2.92,3.22,142.3,1024.9,NA,NA,NA,80.8499,NA
1993-01-01,7.3,3.02,3,142.8,1030.4,68.27,6729.459,1083.829,82.0023,NA
1993-02-01,7.1,3.03,2.93,143.1,1033.5,NA,NA,NA,82.5443,NA
1993-03-01,7,3.07,2.95,143.3,1038.4,NA,NA,NA,82.4072,NA
1993-04-01,7.1,2.96,2.87,143.8,1047.6,68.676,6808.939,1094.479,81.5063,NA
1993-05-01,7.1,3,2.96,144.2,1065.9,NA,NA,NA,81.8694,NA
1993-06-01,7,3.04,3.07,144.3,1075.1,NA,NA,NA,82.7197,NA
1993-07-01,6.9,3.06,3.04,144.5,1084.6,69.084,6882.098,1095.852,84.0634,NA
1993-08-01,6.8,3.03,3.02,144.8,1094.2,NA,NA,NA,84.242,NA
1993-09-01,6.7,3.09,2.95,145,1104.2,NA,NA,NA,84.4005,NA
1993-10-01,6.8,2.99,3.02,145.6,1113.1,69.461,7013.738,1153.142,85.4585,NA
1993-11-01,6.6,3.02,3.1,146,1124.1,NA,NA,NA,86.6715,NA
1993-12-01,6.5,2.96,3.06,146.3,1129.6,NA,NA,NA,87.518,NA
1994-01-01,6.6,3.05,2.98,146.3,1131.6,69.793,7115.652,1201.675,90.388,NA
1994-02-01,6.6,3.25,3.25,146.7,1136.3,NA,NA,NA,90.4705,NA
1994-03-01,6.5,3.34,3.5,147.1,1140.1,NA,NA,NA,90.9911,NA
1994-04-01,6.4,3.56,3.68,147.2,1141.1,70.13,7246.931,1264.948,91.6541,NA
1994-05-01,6.1,4.01,4.14,147.5,1143.3,NA,NA,NA,91.7219,NA
1994-06-01,6.1,4.25,4.14,147.9,1145.2,NA,NA,NA,92.0166,NA
1994-07-01,6.1,4.26,4.33,148.4,1150.7,70.532,7331.075,1251.749,90.8465,NA
1994-08-01,6,4.47,4.48,149,1150.6,NA,NA,NA,90.84,NA
1994-09-01,5.9,4.73,4.62,149.3,1151.9,NA,NA,NA,90.0052,NA
1994-10-01,5.8,4.76,4.95,149.4,1150.2,70.915,7455.288,1307.566,89.5426,NA
1994-11-01,5.6,5.29,5.29,149.8,1150.9,NA,NA,NA,89.9678,NA
1994-12-01,5.5,5.45,5.6,150.1,1150.7,NA,NA,NA,92.0418,NA
1995-01-01,5.6,5.53,5.71,150.5,1151.4,71.3,7522.289,1327.586,94.1002,NA
1995-02-01,5.4,5.92,5.77,150.9,1147.4,NA,NA,NA,93.6275,NA
1995-03-01,5.4,5.98,5.73,151.2,1146.7,NA,NA,NA,92.738,NA
1995-04-01,5.8,6.05,5.65,151.8,1149.3,71.642,7580.997,1303.988,90.1878,NA
1995-05-01,5.6,6.01,5.67,152.1,1145.3,NA,NA,NA,90.1369,NA
1995-06-01,5.6,6,5.47,152.4,1144.2,NA,NA,NA,90.3097,NA
1995-07-01,5.7,5.85,5.42,152.6,1145.5,71.995,7683.125,1303.248,90.3452,NA
1995-08-01,5.7,5.74,5.4,152.9,1145.4,NA,NA,NA,92.4834,NA
1995-09-01,5.6,5.8,5.28,153.1,1142,NA,NA,NA,93.8448,NA
1995-10-01,5.5,5.76,5.28,153.5,1137.3,72.342,7772.586,1335.135,93.6617,NA
1995-11-01,5.6,5.8,5.36,153.7,1134.1,NA,NA,NA,94.8835,NA
1995-12-01,5.6,5.6,5.14,153.9,1127.5,NA,NA,NA,95.567,NA
1996-01-01,5.6,5.56,5,154.7,1123.5,72.69,7868.468,1355.353,96.4501,NA
1996-02-01,5.5,5.22,4.83,155,1118.5,NA,NA,NA,96.6093,NA
1996-03-01,5.5,5.31,4.96,155.5,1122.6,NA,NA,NA,96.6007,NA
1996-04-01,5.6,5.22,4.95,156.1,1124.8,72.991,8032.84,1418.388,96.8903,NA
1996-05-01,5.6,5.24,5.02,156.4,1116.5,NA,NA,NA,97.3537,NA
1996-06-01,5.3,5.27,5.09,156.7,1115.2,NA,NA,NA,97.8128,NA
1996-07-01,5.5,5.4,5.15,157,1112.4,73.23,8131.408,1474.35,97.6823,NA
1996-08-01,5.1,5.22,5.05,157.2,1101.6,NA,NA,NA,97.26,NA
1996-09-01,5.2,5.3,5.09,157.7,1096.2,NA,NA,NA,97.7927,NA
1996-10-01,5.2,5.24,4.99,158.2,1085.7,73.621,8259.771,1480.128,98.2434,NA
1996-11-01,5.4,5.31,5.03,158.7,1083.5,NA,NA,NA,97.8598,NA
1996-12-01,5.4,5.29,4.91,159.1,1081.3,NA,NA,NA,98.9296,NA
1997-01-01,5.3,5.25,5.03,159.4,1081.2,74.06,8362.655,1522.404,100,NA
1997-02-01,5.2,5.19,5.01,159.7,1078.8,NA,NA,NA,101.8516,NA
1997-03-01,5.2,5.39,5.14,159.8,1072.5,NA,NA,NA,102.6546,NA
1997-04-01,5.1,5.51,5.16,159.9,1063.9,74.21,8518.825,1590.218,103.452,NA
1997-05-01,4.9,5.5,5.05,159.9,1063.8,NA,NA,NA,102.4414,NA
1997-06-01,5,5.56,4.93,160.2,1066.1,NA,NA,NA,102.0955,NA
1997-07-01,4.9,5.52,5.05,160.4,1065.5,74.532,8662.823,1625.251,103.2968,NA
1997-08-01,4.8,5.54,5.14,160.8,1075.3,NA,NA,NA,105.1786,NA
1997-09-01,4.9,5.54,4.95,161.2,1066.9,NA,NA,NA,105.6641,NA
1997-10-01,4.7,5.5,4.97,161.5,1065.6,74.777,8765.907,1644.529,106.2741,NA
1997-11-01,4.6,5.52,5.14,161.7,1070.9,NA,NA,NA,108.0039,NA
1997-12-01,4.7,5.5,5.16,161.8,1072.3,NA,NA,NA,112.2393,NA
1998-01-01,4.6,5.56,5.04,162,1074,74.887,8866.48,1712.324,115.9906,NA
1998-02-01,4.6,5.51,5.09,162,1077.8,NA,NA,NA,114.4475,NA
1998-03-01,4.7,5.49,5.03,162,1076.9,NA,NA,NA,114.1786,NA
1998-04-01,4.3,5.45,4.95,162.2,1076.5,75.063,8969.699,1695.773,113.9345,NA
1998-05-01,4.4,5.49,5,162.6,1079.1,NA,NA,NA,114.8202,NA
1998-06-01,4.5,5.56,4.98,162.8,1076.3,NA,NA,NA,117.3693,NA
1998-07-01,4.5,5.54,4.96,163.2,1075.1,75.386,9121.097,1741.623,117.6859,NA
1998-08-01,4.5,5.55,4.9,163.4,1075.9,NA,NA,NA,119.6039,NA
1998-09-01,4.6,5.51,4.61,163.5,1079.9,NA,NA,NA,118.2007,NA
1998-10-01,4.5,5.07,3.96,163.9,1086,75.593,9293.991,1796.964,115.0699,NA
1998-11-01,4.4,4.83,4.41,164.1,1094.9,NA,NA,NA,115.0556,NA
1998-12-01,4.4,4.68,4.39,164.4,1095,NA,NA,NA,114.3004,NA
1999-01-01,4.3,4.63,4.34,164.7,1098.1,75.835,9411.682,1853.063,114.5023,NA
1999-02-01,4.4,4.76,4.44,164.7,1096.7,NA,NA,NA,116.0309,NA
1999-03-01,4.2,4.81,4.44,164.8,1096.6,NA,NA,NA,117.4596,NA
1999-04-01,4.3,4.74,4.29,165.9,1101.6,76.122,9526.21,1848.341,116.8587,NA
1999-05-01,4.2,4.74,4.5,166,1103.8,NA,NA,NA,116.6886,NA
1999-06-01,4.3,4.76,4.57,166,1099.8,NA,NA,NA,117.2677,NA
1999-07-01,4.3,4.99,4.55,166.7,1099.1,76.393,9686.626,1893.735,117.3448,NA
1999-08-01,4.2,5.07,4.72,167.1,1099.2,NA,NA,NA,116.2908,NA
1999-09-01,4.2,5.22,4.68,167.8,1096.5,NA,NA,NA,115.6301,NA
1999-10-01,4.1,5.2,4.86,168.1,1103.3,76.815,9900.169,1953.097,115.1131,NA
1999-11-01,4.1,5.42,5.07,168.4,1110.7,NA,NA,NA,115.3816,NA
1999-12-01,4,5.3,5.2,168.8,1122.2,NA,NA,NA,115.4333,NA
2000-01-01,4,5.45,5.32,169.3,1122.1,77.325,10002.179,1950.65,115.2151,NA
2000-02-01,4.1,5.73,5.55,170,1108.6,NA,NA,NA,116.6867,NA
2000-03-01,4,5.85,5.69,171,1107.5,NA,NA,NA,116.6735,NA
2000-04-01,3.8,6.02,5.66,170.9,1115.6,77.807,10247.72,2075.786,117.3307,NA
2000-05-01,4,6.27,5.79,171.2,1104.9,NA,NA,NA,119.9141,NA
2000-06-01,4,6.53,5.69,172.2,1102.6,NA,NA,NA,118.701,NA
2000-07-01,4,6.54,5.96,172.7,1103.5,78.263,10318.165,2059.969,118.9958,NA
2000-08-01,4.1,6.5,6.09,172.7,1100.2,NA,NA,NA,119.8154,NA
2000-09-01,3.9,6.52,6,173.6,1099.7,NA,NA,NA,121.2054,NA
2000-10-01,3.9,6.51,6.11,173.9,1098.7,78.688,10435.744,2067.227,122.9712,NA
2000-11-01,3.9,6.51,6.17,174.2,1092.4,NA,NA,NA,123.9732,NA
2000-12-01,3.9,6.4,5.77,174.6,1088.6,NA,NA,NA,122.9532,NA
2001-01-01,4.2,5.98,5.15,175.6,1096.7,79.204,10470.231,1971.333,122.8101,NA
2001-02-01,4.2,5.49,4.88,176,1101.2,NA,NA,NA,123.537,NA
2001-03-01,4.3,5.31,4.42,176.1,1108.9,NA,NA,NA,125.5514,NA
2001-04-01,4.4,4.8,3.87,176.4,1116.7,79.683,10599,1973.033,126.518,NA
2001-05-01,4.3,4.21,3.62,177.3,1118.5,NA,NA,NA,126.3995,NA
2001-06-01,4.5,3.97,3.49,177.7,1126.2,NA,NA,NA,127.227,NA
2001-07-01,4.6,3.77,3.51,177.4,1138.9,79.996,10598.02,1944.909,127.6435,NA
2001-08-01,4.9,3.65,3.36,177.4,1150.2,NA,NA,NA,125.555,NA
2001-09-01,5,3.07,2.64,178.1,1205.7,NA,NA,NA,125.8961,NA
2001-10-01,5.3,2.49,2.16,177.6,1165.7,80.245,10660.465,1850.091,126.7357,NA
2001-11-01,5.5,2.09,1.87,177.5,1171,NA,NA,NA,127.2734,NA
2001-12-01,5.7,1.82,1.69,177.4,1183.2,NA,NA,NA,127.3909,NA
2002-01-01,5.7,1.73,1.65,177.7,1190.7,80.504,10783.5,1912.659,128.898,NA
2002-02-01,5.7,1.74,1.72,178,1190.6,NA,NA,NA,129.6402,NA
2002-03-01,5.7,1.73,1.79,178.5,1193.3,NA,NA,NA,128.9149,NA
2002-04-01,5.9,1.75,1.71,179.3,1186.9,80.783,10887.46,1933.282,128.5416,NA
2002-05-01,5.8,1.75,1.73,179.5,1189.3,NA,NA,NA,126.9577,NA
2002-06-01,5.8,1.75,1.7,179.6,1193.3,NA,NA,NA,125.5364,NA
2002-07-01,5.8,1.73,1.68,180,1199.1,81.172,10984.04,1933.197,123.8053,NA
2002-08-01,5.7,1.74,1.62,180.5,1187.1,NA,NA,NA,125.1962,NA
2002-09-01,5.7,1.75,1.63,180.8,1196.1,NA,NA,NA,126.0642,NA
2002-10-01,5.7,1.75,1.58,181.2,1204,81.638,11061.433,1942.531,127.0413,NA
2002-11-01,5.9,1.34,1.23,181.5,1209.6,NA,NA,NA,125.732,NA
2002-12-01,6,1.24,1.19,181.8,1220.2,NA,NA,NA,125.0607,NA
2003-01-01,5.8,1.24,1.17,182.6,1227.3,82.045,11174.129,1960.221,123.5596,NA
2003-02-01,5.9,1.26,1.17,183.6,1238.2,NA,NA,NA,123.3993,NA
2003-03-01,5.9,1.25,1.13,183.9,1239.3,NA,NA,NA,122.8932,NA
2003-04-01,6,1.26,1.13,183.2,1250,82.328,11312.766,1972.386,121.9479,NA
2003-05-01,6.1,1.26,1.07,182.9,1268.8,NA,NA,NA,117.9449,NA
2003-06-01,6.3,1.22,0.92,183.1,1281,NA,NA,NA,117.3416,NA
2003-07-01,6.2,1.01,0.9,183.7,1287.5,82.796,11566.669,2044.304,118.4927,NA
2003-08-01,6.1,1.03,0.95,184.5,1296.4,NA,NA,NA,119.8556,NA
2003-09-01,6.1,1.01,0.94,185.1,1297.2,NA,NA,NA,118.6206,NA
2003-10-01,6,1.01,0.92,184.9,1297.8,83.306,11772.234,2131.311,116.1571,NA
2003-11-01,5.8,1,0.93,185,1299.1,NA,NA,NA,116.0338,NA
2003-12-01,5.7,0.98,0.9,185.5,1306.2,NA,NA,NA,114.4802,NA
2004-01-01,5.7,1,0.88,186.3,1306,83.895,11923.447,2154.052,112.6356,NA
2004-02-01,5.6,1.01,0.93,186.7,1321.4,NA,NA,NA,113.0747,NA
2004-03-01,5.8,1,0.94,187.1,1328.7,NA,NA,NA,114.2224,NA
2004-04-01,5.6,1,0.94,187.4,1332.8,84.569,12112.815,2262.607,115.031,NA
2004-05-01,5.6,1,1.02,188.2,1333.3,NA,NA,NA,116.8454,NA
2004-06-01,5.6,1.03,1.27,188.9,1342.7,NA,NA,NA,115.7666,NA
2004-07-01,5.5,1.26,1.33,189.1,1340.8,85.112,12305.307,2318.272,114.9737,NA
2004-08-01,5.4,1.43,1.48,189.2,1354.3,NA,NA,NA,115.1471,NA
2004-09-01,5.4,1.61,1.65,189.8,1362.5,NA,NA,NA,114.7086,NA
2004-10-01,5.5,1.76,1.76,190.8,1362.3,85.77,12527.214,2390.082,113.0771,NA
2004-11-01,5.4,1.93,2.07,191.7,1374.2,NA,NA,NA,110.1773,NA
2004-12-01,5.4,2.16,2.19,191.7,1376,NA,NA,NA,108.9736,NA
2005-01-01,5.3,2.28,2.33,191.6,1367.1,86.453,12767.286,2486.068,109.5418,NA
2005-02-01,5.4,2.5,2.54,192.4,1371.1,NA,NA,NA,109.7431,NA
2005-03-01,5.2,2.63,2.74,193.1,1370.9,NA,NA,NA,109.1596,NA
2005-04-01,5.2,2.79,2.78,193.7,1358.4,87.082,12922.656,2476.474,110.0809,NA
2005-05-01,5.1,3,2.84,193.6,1366,NA,NA,NA,110.5769,NA
2005-06-01,5,3.04,2.97,193.7,1380.1,NA,NA,NA,111.6389,NA
2005-07-01,5,3.26,3.22,194.9,1369,87.874,13142.642,2531.076,112.1025,NA
2005-08-01,4.9,3.5,3.44,196.1,1377.8,NA,NA,NA,110.6422,NA
2005-09-01,5,3.62,3.42,198.8,1378.6,NA,NA,NA,110.5133,NA
2005-10-01,5,3.78,3.71,199.1,1376.5,88.585,13324.204,2645.263,111.5674,NA
2005-11-01,5,4,3.88,198.1,1376.1,NA,NA,NA,112.3629,NA
2005-12-01,4.9,4.16,3.89,198.1,1374.3,NA,NA,NA,111.6511,NA
2006-01-01,4.7,4.29,4.24,199.3,1379.5,89.209,13599.16,2709.74,110.1981,NA
2006-02-01,4.8,4.49,4.43,199.4,1378.4,NA,NA,NA,110.3774,NA
2006-03-01,4.7,4.59,4.51,199.7,1383.2,NA,NA,NA,110.5359,NA
2006-04-01,4.7,4.79,4.6,200.7,1381.4,90,13753.424,2709.252,109.7646,NA
2006-05-01,4.6,4.94,4.72,201.3,1387.2,NA,NA,NA,107.5444,NA
2006-06-01,4.6,4.99,4.79,201.8,1375.4,NA,NA,NA,108.7959,NA
2006-07-01,4.7,5.24,4.95,202.9,1372.4,90.628,13870.188,2709.42,108.5049,NA
2006-08-01,4.7,5.25,4.96,203.8,1372.4,NA,NA,NA,107.8084,NA
2006-09-01,4.5,5.25,4.81,202.8,1364.4,NA,NA,NA,108.0537,NA
2006-10-01,4.4,5.25,4.92,201.9,1370.3,90.967,14039.56,2675.406,108.3583,NA
2006-11-01,4.5,5.25,4.94,202,1370.8,NA,NA,NA,107.4592,NA
2006-12-01,4.4,5.24,4.85,203.1,1366.6,NA,NA,NA,106.6566,NA
2007-01-01,4.6,5.25,4.98,203.437,1371.7,91.839,14215.651,2664.295,107.6788,NA
2007-02-01,4.5,5.26,5.03,204.226,1363,NA,NA,NA,107.2734,NA
2007-03-01,4.4,5.26,4.94,205.288,1366.5,NA,NA,NA,106.7481,NA
2007-04-01,4.5,5.25,4.87,205.904,1378,92.453,14402.082,2699.217,105.4025,NA
2007-05-01,4.4,5.25,4.73,206.755,1380.9,NA,NA,NA,104.4998,NA
2007-06-01,4.6,5.25,4.61,207.234,1368.2,NA,NA,NA,104.2476,NA
2007-07-01,4.7,5.26,4.82,207.603,1371.8,92.933,14564.117,2685.969,102.9369,NA
2007-08-01,4.6,5.02,4.2,207.667,1376.3,NA,NA,NA,103.4872,NA
2007-09-01,4.7,4.94,3.89,208.547,1375.7,NA,NA,NA,102.1135,NA
2007-10-01,4.7,4.76,3.9,209.19,1379.4,93.327,14715.058,2642.56,100.0509,NA
2007-11-01,4.7,4.49,3.27,210.834,1371.8,NA,NA,NA,98.6049,NA
2007-12-01,5,4.24,3,211.445,1373.4,NA,NA,NA,99.453,NA
2008-01-01,5,3.94,2.75,212.174,1377.7,93.655,14706.538,2563.701,98.6522,NA
2008-02-01,4.9,2.98,2.12,212.687,1380.4,NA,NA,NA,97.8066,NA
2008-03-01,5.1,2.61,1.26,213.448,1388.7,NA,NA,NA,95.8746,NA
2008-04-01,5,2.28,1.29,213.942,1391.4,94.13,14865.701,2540.595,95.5019,NA
2008-05-01,5.4,1.98,1.73,215.208,1393.4,NA,NA,NA,95.8315,NA
2008-06-01,5.6,2,1.86,217.463,1404.6,NA,NA,NA,96.0363,NA
2008-07-01,5.8,2.01,1.63,219.016,1421.1,94.84,14898.999,2498.242,95.3524,NA
2008-08-01,6.1,2,1.72,218.69,1407.4,NA,NA,NA,97.8434,NA
2008-09-01,6.1,1.81,1.13,218.877,1462,NA,NA,NA,100.1949,NA
2008-10-01,6.5,0.97,0.67,216.995,1473.8,95.065,14608.208,2307.915,106.8898,NA
2008-11-01,6.8,0.39,0.19,213.153,1514.6,NA,NA,NA,109.5326,NA
2008-12-01,7.3,0.16,0.03,211.398,1601.7,NA,NA,NA,108.3554,NA
2009-01-01,7.8,0.15,0.13,211.933,1582.8,95.018,14430.901,2014.878,109.0095,NA
2009-02-01,8.3,0.22,0.3,212.705,1567.2,NA,NA,NA,111.7592,NA
2009-03-01,8.7,0.18,0.21,212.495,1578.9,NA,NA,NA,112.2438,NA
2009-04-01,9,0.15,0.16,212.709,1611.6,94.852,14381.236,1863.65,109.464,NA
2009-05-01,9.4,0.18,0.18,213.022,1617.5,NA,NA,NA,106.3212,NA
2009-06-01,9.5,0.21,0.18,214.79,1658.8,NA,NA,NA,104.9626,NA
2009-07-01,9.5,0.16,0.18,214.726,1662.5,94.954,14448.882,1841.416,104.5704,NA
2009-08-01,9.6,0.16,0.17,215.445,1660,NA,NA,NA,103.3205,NA
2009-09-01,9.8,0.15,0.12,215.861,1664.9,NA,NA,NA,102.5432,NA
2009-10-01,10,0.12,0.07,216.509,1677.7,95.267,14651.248,1998.71,101.0834,NA
2009-11-01,9.9,0.12,0.05,217.234,1683,NA,NA,NA,100.6049,NA
2009-12-01,9.9,0.12,0.05,217.347,1692.8,NA,NA,NA,101.0176,NA
2010-01-01,9.8,0.11,0.06,217.488,1674.7,95.526,14764.611,2038.161,101.3292,NA
2010-02-01,9.8,0.13,0.11,217.281,1699.8,NA,NA,NA,102.7845,NA
2010-03-01,9.9,0.16,0.15,217.353,1711.9,NA,NA,NA,101.9633,NA
2010-04-01,9.9,0.2,0.16,217.403,1699,95.992,14980.193,2148.795,101.4563,NA
2010-05-01,9.6,0.2,0.16,217.29,1710.1,NA,NA,NA,104.2648,NA
2010-06-01,9.4,0.18,0.12,217.199,1731.6,NA,NA,NA,104.8328,NA
2010-07-01,9.4,0.18,0.16,217.605,1724,96.282,15141.605,2236.495,103.2002,NA
2010-08-01,9.5,0.19,0.16,217.923,1748.7,NA,NA,NA,102.3998,NA
2010-09-01,9.5,0.19,0.15,218.275,1766.2,NA,NA,NA,101.3996,NA
2010-10-01,9.4,0.19,0.13,219.035,1780.4,96.846,15309.471,2238.44,98.7679,NA
2010-11-01,9.8,0.19,0.14,219.59,1828.4,NA,NA,NA,99.0493,NA
2010-12-01,9.3,0.18,0.14,220.472,1836.7,NA,NA,NA,99.7051,NA
2011-01-01,9.1,0.17,0.15,221.187,1846.3,97.346,15351.444,2205.962,98.553,NA
2011-02-01,9,0.16,0.13,221.898,1870.1,NA,NA,NA,97.8022,NA
2011-03-01,9,0.14,0.1,223.046,1896.5,NA,NA,NA,96.8669,NA
2011-04-01,9.1,0.1,0.06,224.093,1897,97.989,15557.535,2297.352,95.2627,NA
2011-05-01,9,0.09,0.04,224.806,1941.6,NA,NA,NA,95.225,NA
2011-06-01,9.1,0.09,0.04,224.806,1963.4,NA,NA,NA,95.1999,NA
2011-07-01,9,0.07,0.04,225.395,1996,98.595,15647.681,2322.84,94.5476,NA
2011-08-01,9,0.1,0.02,226.106,2115.4,NA,NA,NA,95.0866,NA
2011-09-01,9,0.08,0.01,226.597,2120,NA,NA,NA,97.9271,NA
2011-10-01,8.8,0.07,0.02,226.75,2128.5,98.714,15842.267,2504.095,98.8305,NA
2011-11-01,8.6,0.08,0.01,227.169,2182,NA,NA,NA,99.4638,NA
2011-12-01,8.5,0.07,0.01,227.223,2165.7,NA,NA,NA,100.4003,NA
2012-01-01,8.3,0.08,0.03,227.842,2201.8,99.313,16068.824,2567.75,99.7781,NA
2012-02-01,8.3,0.1,0.09,228.329,2207.1,NA,NA,NA,98.048,NA
2012-03-01,8.2,0.13,0.08,228.807,2227.8,NA,NA,NA,98.6425,NA
2012-04-01,8.2,0.14,0.08,229.187,2237.3,99.713,16207.13,2636.863,98.9607,NA
2012-05-01,8.2,0.16,0.09,228.713,2256.2,NA,NA,NA,100.6822,NA
2012-06-01,8.2,0.16,0.09,228.524,2275.3,NA,NA,NA,102.1234,NA
2012-07-01,8.2,0.16,0.1,228.59,2315,100.23,16319.54,2644.119,101.641,NA
2012-08-01,8.1,0.13,0.1,229.918,2354.1,NA,NA,NA,100.7607,NA
2012-09-01,7.8,0.14,0.11,231.015,2386.6,NA,NA,NA,99.1842,NA
2012-10-01,7.8,0.16,0.1,231.638,2420.1,100.738,16420.386,2638.282,98.8677,NA
2012-11-01,7.7,0.16,0.09,231.249,2441.2,NA,NA,NA,99.5355,NA
2012-12-01,7.9,0.16,0.07,231.221,2460.7,NA,NA,NA,98.9607,NA
2013-01-01,8,0.14,0.07,231.679,2476.7,101.141,16629.05,2738.236,98.8749,NA
2013-02-01,7.7,0.15,0.1,232.937,2468.9,NA,NA,NA,99.6805,NA
2013-03-01,7.5,0.14,0.09,232.282,2476.3,NA,NA,NA,100.5408,NA
2013-04-01,7.6,0.15,0.06,231.797,2504.9,101.428,16699.551,2775.276,100.1874,NA
2013-05-01,7.5,0.11,0.04,231.893,2523.5,NA,NA,NA,100.6193,NA
2013-06-01,7.5,0.09,0.05,232.445,2521,NA,NA,NA,101.4302,NA
2013-07-01,7.3,0.09,0.04,232.9,2542.3,101.906,16911.068,2879.995,101.9848,NA
2013-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685.33
2013-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685.96
2013-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685.73
2013-08-01,7.2,0.08,0.04,233.456,2551.3,NA,NA,NA,101.8657,1706.87
2013-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709.67
2013-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1707.14
2013-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697.37
2013-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690.91
2013-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697.48
2013-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691.42
2013-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689.47
2013-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1694.16
2013-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685.39
2013-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1661.32
2013-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655.83
2013-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646.06
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1652.35
2013-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1642.8
2013-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1656.96
